text,label
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.8, Location coordinates 21.0612,105.8847, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.8, Location coordinates 21.0612,105.8847, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.8, Location coordinates 21.0612,105.8847, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.04 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.8, Location coordinates 21.0534,105.8902, Hardware Device 6f5129ac.",0.9758
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.3, Location coordinates 20.9824,105.8284, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.3, Location coordinates 20.9824,105.8284, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.3, Location coordinates 20.9824,105.8284, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.16 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.3, Location coordinates 20.9877,105.8187, Hardware Device 6f5129ac.",0.9788
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.14, Location coordinates 21.0619,105.8774, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.14, Location coordinates 21.0619,105.8774, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.14, Location coordinates 21.0619,105.8774, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.19 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.14, Location coordinates 21.0607,105.8761, Hardware Device 6f5129ac.",0.928
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.6, Location coordinates 20.9875,105.8515, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.6, Location coordinates 20.9875,105.8515, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.6, Location coordinates 20.9875,105.8515, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9238.90 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 8.8.8.8, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3048
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.7, Location coordinates 20.9891,105.8139, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.7, Location coordinates 20.9891,105.8139, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.7, Location coordinates 20.9891,105.8139, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.85 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.7, Location coordinates 20.9909,105.8060, Hardware Device 6f5129ac.",0.9449
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.2, Location coordinates 21.0686,105.8374, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.2, Location coordinates 21.0686,105.8374, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.2, Location coordinates 21.0686,105.8374, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.00 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.2, Location coordinates 21.0600,105.8400, Hardware Device 6f5129ac.",0.9278
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.8, Location coordinates 21.0654,105.8099, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.8, Location coordinates 21.0654,105.8099, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.8, Location coordinates 21.0654,105.8099, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.46 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.8, Location coordinates 21.0681,105.8064, Hardware Device 6f5129ac.",0.9063
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.6, Location coordinates 21.0226,105.8184, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.6, Location coordinates 21.0226,105.8184, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.6, Location coordinates 21.0226,105.8184, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.73 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.6, Location coordinates 21.0264,105.8241, Hardware Device 6f5129ac.",0.9378
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.18, Location coordinates 21.0248,105.8728, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.18, Location coordinates 21.0248,105.8728, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.18, Location coordinates 21.0248,105.8728, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.96 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.18, Location coordinates 21.0248,105.8635, Hardware Device 6f5129ac.",0.9402
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.14, Location coordinates 20.9873,105.8520, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.14, Location coordinates 20.9873,105.8520, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.14, Location coordinates 20.9873,105.8520, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.91 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.14, Location coordinates 20.9792,105.8512, Hardware Device 6f5129ac.",0.9057
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.2, Location coordinates 21.0573,105.8762, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.2, Location coordinates 21.0573,105.8762, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.2, Location coordinates 21.0573,105.8762, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.01 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.2, Location coordinates 21.0652,105.8715, Hardware Device 6f5129ac.",0.9313
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.2, Location coordinates 20.9938,105.8691, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.2, Location coordinates 20.9938,105.8691, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.2, Location coordinates 20.9938,105.8691, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9239.45 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 8.8.8.8, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3764
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.17, Location coordinates 21.0741,105.8947, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.17, Location coordinates 21.0741,105.8947, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.17, Location coordinates 21.0741,105.8947, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.29 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.17, Location coordinates 21.0822,105.9036, Hardware Device 6f5129ac.",0.9488
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.4, Location coordinates 20.9815,105.8709, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.4, Location coordinates 20.9815,105.8709, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.4, Location coordinates 20.9815,105.8709, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.78 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.4, Location coordinates 20.9748,105.8685, Hardware Device 6f5129ac.",0.9537
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.17, Location coordinates 21.0495,105.8694, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.17, Location coordinates 21.0495,105.8694, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.17, Location coordinates 21.0495,105.8694, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.89 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.17, Location coordinates 21.0556,105.8637, Hardware Device 6f5129ac.",0.9508
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.10, Location coordinates 21.0622,105.8144, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.10, Location coordinates 21.0622,105.8144, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.10, Location coordinates 21.0622,105.8144, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.20 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.10, Location coordinates 21.0705,105.8070, Hardware Device 6f5129ac.",0.9048
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.14, Location coordinates 21.0072,105.8064, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.14, Location coordinates 21.0072,105.8064, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.14, Location coordinates 21.0072,105.8064, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.41 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.14, Location coordinates 21.0087,105.8028, Hardware Device 6f5129ac.",0.977
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.8, Location coordinates 21.0489,105.8193, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.8, Location coordinates 21.0489,105.8193, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.8, Location coordinates 21.0489,105.8193, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9231.44 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 8.8.8.8, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3526
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.10, Location coordinates 21.0289,105.8373, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.10, Location coordinates 21.0289,105.8373, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.10, Location coordinates 21.0289,105.8373, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.10 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.10, Location coordinates 21.0332,105.8468, Hardware Device 6f5129ac.",0.9213
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.10, Location coordinates 20.9911,105.8809, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.10, Location coordinates 20.9911,105.8809, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.10, Location coordinates 20.9911,105.8809, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.80 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.10, Location coordinates 20.9839,105.8806, Hardware Device 6f5129ac.",0.9232
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.16, Location coordinates 21.0593,105.8147, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.16, Location coordinates 21.0593,105.8147, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.16, Location coordinates 21.0593,105.8147, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.59 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.16, Location coordinates 21.0637,105.8114, Hardware Device 6f5129ac.",0.9658
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.19, Location coordinates 21.0759,105.8076, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.19, Location coordinates 21.0759,105.8076, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.19, Location coordinates 21.0759,105.8076, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.13 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.19, Location coordinates 21.0857,105.8045, Hardware Device 6f5129ac.",0.9784
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.8, Location coordinates 21.0451,105.8658, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.8, Location coordinates 21.0451,105.8658, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.8, Location coordinates 21.0451,105.8658, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.46 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.8, Location coordinates 21.0353,105.8752, Hardware Device 6f5129ac.",0.9343
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.15, Location coordinates 21.0389,105.8715, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.15, Location coordinates 21.0389,105.8715, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.15, Location coordinates 21.0389,105.8715, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.47 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.15, Location coordinates 21.0387,105.8760, Hardware Device 6f5129ac.",0.9029
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.7, Location coordinates 20.9918,105.8712, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.7, Location coordinates 20.9918,105.8712, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.7, Location coordinates 20.9918,105.8712, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.58 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.7, Location coordinates 20.9953,105.8754, Hardware Device 6f5129ac.",0.9889
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.10, Location coordinates 20.9969,105.8547, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.10, Location coordinates 20.9969,105.8547, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.10, Location coordinates 20.9969,105.8547, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.69 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.10, Location coordinates 20.9930,105.8495, Hardware Device 6f5129ac.",0.9092
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.10, Location coordinates 21.0738,105.8653, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.10, Location coordinates 21.0738,105.8653, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.10, Location coordinates 21.0738,105.8653, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.73 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.10, Location coordinates 21.0789,105.8699, Hardware Device 6f5129ac.",0.9495
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.12, Location coordinates 21.0431,105.8257, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.12, Location coordinates 21.0431,105.8257, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.12, Location coordinates 21.0431,105.8257, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.99 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.12, Location coordinates 21.0369,105.8327, Hardware Device 6f5129ac.",0.9926
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.2, Location coordinates 21.0739,105.8924, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.2, Location coordinates 21.0739,105.8924, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.2, Location coordinates 21.0739,105.8924, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9233.80 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 8.8.8.8, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3773
